Date,Close,High,Low,Open,Volume
2022-12-28,361.08404541015625,367.53575137567236,360.85397945187947,365.5609112966341,70911500
2022-12-29,367.5837097167969,368.45608223881914,363.40399242752494,363.93126597675223,66970900
2022-12-30,366.615478515625,366.75926975895635,362.7808893302895,364.89952091921486,84022200
2023-01-03,365.0720520019531,370.45004902050835,362.20567683665195,368.4752380300906,74850700
2023-01-04,367.8905029296875,369.92283055639075,364.28597966385496,367.3344711039099,85934100
2023-01-05,363.691650390625,366.0499147712704,363.09729369153195,365.93488176571645,76970500
2023-01-06,372.03179931640625,373.15342943340613,363.7203443233328,366.787997866155,104189600
2023-01-09,371.8208923339844,377.4194177778674,371.6387762794701,374.2271061896771,73978100
2023-01-10,374.428466796875,374.4955791323068,370.2966990841329,371.2361840133922,65358100
2023-01-11,379.16412353515625,379.24083169297677,375.1953394078577,376.01019536505663,68881100
2023-01-12,380.5445861816406,382.0113152345906,376.19234893637963,380.2665995563064,90157700
2023-01-13,382.02099609375,382.5961903957007,377.0743719059296,377.3427920127603,63903900
2023-01-17,381.3211364746094,383.67942996148565,380.64050506445955,382.00179714035386,62677300
2023-01-18,375.3008117675781,383.57394241937,375.0995040316948,382.5098579883935,99632300
2023-01-19,372.5686950683594,374.9077675297641,371.2457571335137,373.2588930285292,86958900
2023-01-20,379.50927734375,379.66266441415144,372.31942298138915,373.96829741871426,91806400
2023-01-23,384.06280517578125,385.999261850418,379.3558442469694,380.31449137897374,84178800
2023-01-24,383.650634765625,384.56133208460926,381.19650018692624,382.3852133953482,59524900
2023-01-25,383.79443359375,384.12996598342204,377.2852105542449,379.57639153162364,84800300
2023-01-26,388.0124816894531,388.1754645974599,383.4876654146606,386.4594777963223,72287400
2023-01-27,388.90399169921875,391.28144730327597,386.7566313185161,386.96753487416305,68346200
2023-01-30,384.0245056152344,388.3767724039486,383.7273273025726,386.1431078861568,74202000
2023-01-31,389.6709289550781,389.71884961340345,384.19703231489694,384.5421605238492,86811800
2023-02-01,393.8122863769531,396.5636286134995,385.7117345077939,388.45345165426824,101459200
2023-02-02,399.5450134277344,401.01174260046105,395.8062948752539,397.704397771963,101654500
2023-02-03,395.2981872558594,399.72713273402843,394.09028239614366,394.56960600643197,94736800
2023-02-06,392.8824157714844,394.2820619137646,391.22397464206705,392.8440909429574,60295300
2023-02-07,398.0207214355469,399.2669510561357,390.71583467034515,391.96206429093394,90990700
2023-02-08,393.66845703125,397.3880127555721,392.97822989420473,396.0459125600925,76227500
2023-02-09,390.2557067871094,397.42639877292254,389.02863947326034,397.27301170174235,78694900
2023-02-10,391.16644287109375,391.54989593055205,388.26174279369724,389.0765695741987,70769700
2023-02-13,395.7583312988281,395.8925559564968,391.358143932513,391.8183051444725,64913500
2023-02-14,395.5762023925781,397.8865164448738,391.61698469819703,394.2340728818384,88389300
2023-02-15,396.86077880859375,396.93745771221506,392.5372705702228,393.3808847880114,61555700
