Date,Close,High,Low,Open,Volume,daily_return,log_return,price_range,volatility_20d,volume_change,volume_zscore,ma_20,ma_50,price_vs_ma20,price_vs_ma50,momentum_5d,momentum_20d,ticker,if_score,if_anomaly,yhat,yhat_lower,yhat_upper,residual,prophet_anomaly,consensus_anomaly
2021-08-20,415.4454040527344,415.7733732693985,412.0252190130029,412.5124973678688,72008700,0.007957071632969548,0.007925581076591677,0.00902201401154464,0.004903788060301499,-0.22414617905835654,0.7710420993595701,413.8440170288086,406.6678576660156,0.0038695425281798992,0.02158406724616901,-0.005741195009641764,0.007773885439199768,SPY,-0.39119587158667585,0,420.2695316415088,401.4090088100827,441.7322822961391,-4.824127588774445,0,0
2021-08-23,419.099853515625,420.00878201499984,415.5203595410852,417.132066923601,54973000,0.008796461405616407,0.008757997936029315,0.010709673210962566,0.005237409085083851,-0.23657835789286574,-0.19029886083286252,414.13637084960936,407.12388732910154,0.011985140681638149,0.029416024358311862,0.0006487099648568861,0.014148910158700012,SPY,-0.37976324512215553,0,421.42354554752507,401.6591806150634,440.4284220273008,-2.323692031900066,0,0
2021-08-24,419.7652282714844,420.299347194437,419.2498684240996,419.7652282714844,38744700,0.0015876282233884265,0.0015863692740201328,0.002500156515247796,0.005089928900646894,-0.29520491877830934,-0.9879103945325293,414.556169128418,407.5754803466797,0.012565388072786733,0.029907952054515675,0.00885068755434415,0.02040980291322958,SPY,-0.38099381349884226,0,421.87656318623937,402.42893380449686,441.8762828637653,-2.111334914754991,0,0
2021-08-25,420.6459655761719,421.1613253238744,419.5777279368879,419.952566221922,40529700,0.002098166416294678,0.0020959683392234502,0.0037646798414371243,0.005083657111345397,0.046070817427932065,-0.8431698154797874,415.02843780517577,408.0592578125,0.013535283993317842,0.030845293968199527,0.02215496544003659,0.022970233306994103,SPY,-0.367916303431363,0,422.11483073498476,403.224144422093,442.4540766593016,-1.4688651588128891,0,0
2021-08-26,418.1629028320313,420.599180595031,418.06919324203466,420.3649209181154,57829600,-0.005902975298335389,-0.005920466725296903,0.0060502434239427996,0.0052651044503083935,0.4268450050210093,0.04959005512960903,415.2912796020508,408.53764404296874,0.006914720753906083,0.023560273892533182,0.014550289622688117,0.012731311935028522,SPY,-0.3886812538044789,0,422.3925889531047,403.27303284955883,441.97285470456,-4.229686121073371,0,0
2021-08-27,421.901611328125,422.2764210326184,418.9124560362428,418.9686760621095,77235100,0.008940794295173138,0.008901062043504278,0.007973340006419898,0.005408152527127264,0.3355634484762129,1.0453076452666288,415.84132232666013,409.09342102050783,0.01457356129871159,0.03130871739679014,0.015540446981503031,0.026772534022320826,SPY,-0.39516674899294796,0,422.70366155495395,403.7734033239879,443.2109964386662,-0.8020502268289533,0,0
2021-08-30,423.7569580078125,424.5440669661629,422.33264109600447,422.5762802722132,48357400,0.0043975814025620785,0.004387940296165535,0.005218618428249336,0.00538608773821135,-0.37389347589373223,-0.44054382493237726,416.52723388671876,409.7926391601562,0.01735714626299796,0.03407654875469518,0.011112159675364497,0.033455940388871896,SPY,-0.37368978211386816,0,423.0468201157131,402.52763452407004,442.32838668016575,0.7101378920993966,0,0
2021-08-31,423.1291198730469,424.0005588501911,422.5294300788062,423.6632387027082,59300200,-0.0014815995888710631,-0.0014826982428528823,0.003476784513971359,0.005203818189715566,0.2262900817661826,0.12744547206920995,417.0149627685547,410.3679815673828,0.014661721161994734,0.03109681768281107,0.008013745243774517,0.023597431965566074,SPY,-0.36771405964352794,0,423.1862654118165,403.4935059687835,444.9240320751185,-0.05714553876964601,0,0
2021-09-01,423.35394287109375,424.5814609024495,423.1196832682221,424.06610121458914,48721400,0.0005313342606019233,0.0005311931525351664,0.0034528499352432175,0.005006608886906369,-0.17839400204383793,-0.43097403725469513,417.6156005859375,410.90565307617186,0.013740727781972327,0.03029476402120533,0.006437663775552105,0.029203874402136343,SPY,-0.3629876169792168,0,423.09772190766506,403.29048565722513,443.53020320296054,0.2562209634286887,0,0
2021-09-02,424.656494140625,425.4623335511139,423.4570859648218,424.7783137250353,42501000,0.00307674297467897,0.0030720194871708037,0.004722046204309492,0.0048911590495850565,-0.1276728501233544,-0.7721397244351809,418.15111846923827,411.4789324951172,0.015557475238142415,0.03202487564940929,0.015528855536001585,0.025873795458585258,SPY,-0.3624010776008868,0,423.0408425351325,403.5133238205873,441.3275604415004,1.6156516054924737,0,0
2021-09-03,424.5534362792969,425.068824666954,423.119768365232,423.52271669627993,47170500,-0.00024268523559656252,-0.0002427146884236247,0.004590838596910573,0.004902101135259764,0.10986800310580924,-0.5265699023100646,418.647282409668,412.00329956054685,0.01410770860767088,0.03046125293689715,0.006285410816100123,0.02393284383636507,SPY,-0.3612284722333467,0,423.014944616001,402.9557371559043,442.8161191611392,1.538491663295872,0,0
2021-09-07,423.0353698730469,424.30037749751193,422.3607010464085,424.2066679334508,51671500,-0.0035756780572877567,-0.0035820860739692074,0.004585140130683449,0.004999595929785771,0.09541980687081963,-0.32201637843453784,419.08440856933595,412.4690069580078,0.009427602704664338,0.025617349999135314,-0.001702834894223293,0.02110227889143035,SPY,-0.367089821947748,0,422.2325814989292,401.58532868551737,441.6018145393102,0.8027883741176538,0,0
2021-09-08,422.5200805664063,423.23223905655976,420.5991342695839,422.5013500889307,56181900,-0.0012180761783470162,-0.0012188186361097933,0.0062319044894767785,0.005024985364833902,0.08728989868689707,-0.11619039598425393,419.4700042724609,412.9082891845703,0.007271261980306572,0.023278271794489228,-0.0014393698708878855,0.01859151937026149,SPY,-0.3620780496621006,0,421.87267754955144,403.15147625382343,440.81058029263244,0.6474030168548666,0,0
2021-09-09,420.7116088867188,424.0755740928611,420.4679696953391,422.3233164530745,57970400,-0.004280202913109266,-0.00428938920376104,0.008575005588907742,0.005141396871045609,0.03183409603448806,-0.057580637903631375,419.71363372802733,413.3070922851563,0.002377752540052483,0.017915290445715062,-0.006241429963909639,0.01171748893107738,SPY,-0.3690474838945997,0,421.57056241442615,401.706272298464,440.7174674417254,-0.8589535277073423,0,0
2021-09-10,417.3943786621094,423.0634494279119,417.2725590972137,422.64179931420585,89948200,-0.007884807917203474,-0.007916057387585466,0.013873905895091354,0.005440911307787997,0.5516228972027104,1.5245011647815438,419.7290893554688,413.6328063964844,-0.005562422887926479,0.009093989179425367,-0.017101152528496977,0.000741125553795241,SPY,-0.4109262453087213,0,421.3286818229085,401.4736394671926,441.2129838016447,-3.934303160799118,0,0
2021-09-13,418.462646484375,420.65534176904265,416.1481602138,420.3929721292917,83738600,0.0025593728063366683,0.0025561031893467415,0.01077080975592154,0.005456054754998238,-0.06903528919978386,1.07990798284738,419.76000518798827,413.9354705810547,-0.003090715379213538,0.010936912212344036,-0.014346344357262453,0.0014797775301540472,SPY,-0.38756242679281294,0,420.24978599495734,401.5441519944896,440.2701904541301,-1.7871395105823353,0,0
2021-09-14,416.2044677734375,420.1119029115105,415.314269621711,419.9057532656449,78197100,-0.005396368660163797,-0.0054109816526278715,0.011527106653768899,0.005560863166321771,-0.06617617204013437,0.7618311003352584,419.6288208007812,414.13131225585937,-0.008160433358245045,0.005006034212398044,-0.01614735453836713,-0.006264353791827437,SPY,-0.3890669651358162,0,420.01467814574477,400.492066531223,439.69409606228845,-3.8102103723072673,0,0
2021-09-15,419.6808166503906,420.1774459218341,415.5203633365021,416.6260619263352,78792200,0.008352502546526086,0.008317813423935543,0.011096724940876906,0.005676125325734168,0.007610256646346292,0.8724900451547359,419.80873107910156,414.4114874267578,-0.00030469692324439887,0.012715210324772012,-0.006719831900556139,0.008647815290891758,SPY,-0.38632918194261007,0,419.6089487451504,400.2700197435627,439.1046803105208,0.0718679052401967,0,0
2021-09-16,419.01556396484375,420.1306135920383,416.0638694935535,419.15611403582216,77786700,-0.0015851396088495395,-0.0015863972718626583,0.009705472655965552,0.005037438284153451,-0.012761415470059267,0.8842530325677315,420.1830810546875,414.6496826171875,-0.0027785913866716903,0.010529084021238458,-0.004031371813968065,0.018193146620741008,SPY,-0.373995614882147,0,419.29511799658087,397.4911816677566,438.6019988520551,-0.27955403173712057,0,0
2021-09-17,414.9338684082031,418.6658303177403,414.5766484303606,418.24282930799984,118425000,-0.009741155001543267,-0.00978891043370373,0.009855020760457325,0.005567270004197262,0.522432498100575,2.707165109832762,420.3214859008789,414.8725872802734,-0.01281784936862894,0.0001477107184435496,-0.0058949290639539464,0.006715979626011004,SPY,-0.44917338891768444,0,419.0741886320897,399.51669663952924,437.87958400771197,-4.14032022388659,0,0
2021-09-20,408.0151672363281,410.38405885600616,403.14573587535295,408.8047977762208,166445500,-0.01667422618070924,-0.01681480598733053,0.017740328208094947,0.006450173122316283,0.40549292801351067,3.2050419284314025,419.9499740600586,414.87090942382815,-0.028419591763145645,-0.016525000986502687,-0.024966336507736497,-0.017884989805936335,SPY,-0.4893488925169965,0,418.2320528869405,397.5095995185104,437.2668514712997,-10.216885650612369,0,0
2021-09-21,407.6297912597656,411.6531636956014,407.1033708429469,410.3559031370975,92526100,-0.0009445138502395256,-0.0009449601845142411,0.01116158080250591,0.006035311118984447,-0.444105728301456,0.7128568204111181,419.3764709472656,414.8322882080078,-0.028009868224049845,-0.017362430922037254,-0.020602077050118406,-0.027368328000219044,SPY,-0.43471520204294045,0,418.1244168715203,398.6205031259866,438.3543483291185,-10.494625611754657,0,0
2021-09-22,411.6061706542969,413.64607141513255,407.7426174898221,409.9046994331068,102350100,0.009754879255126081,0.009707607591454512,0.01434248159090081,0.006504011576889705,0.10617544671179258,0.93435332338494,418.96851806640626,414.90111938476565,-0.01757255520316316,-0.007941527695453499,-0.019239969223611708,-0.019437192667875358,SPY,-0.41563921140818344,0,417.86498346758555,398.86576268030973,436.65479320807253,-6.258812813288671,0,0
2021-09-23,416.6072387695313,418.21472905347264,413.2419056196779,413.47691579931967,76396000,0.012150129108328578,0.012076908783934016,0.01193647870469611,0.007112732500759362,-0.2535815793047589,0.02770350715343621,418.7665817260742,415.0577899169922,-0.005156435710897727,0.003733091849327754,-0.005747579332195163,-0.009601249357303554,SPY,-0.3985166261724031,0,417.71273672972586,397.0938802007323,436.9775455896888,-1.1054979601945547,0,0
2021-09-24,417.2933654785156,418.0078054106592,414.7552447526697,414.9714643868074,62094800,0.0016469389994537842,0.0016455842826398304,0.00779442216690836,0.007008131931141368,-0.18719828263259852,-0.4652815047279492,418.7231048583984,415.25610717773435,-0.003414522301954872,0.004906028510037795,0.005686441261987474,-0.0020794225112430453,SPY,-0.3734797330900868,0,417.66508926830056,396.92531654310596,438.3501843112414,-0.37172378978493725,0,0
2021-09-27,416.09954833984375,417.4249802239827,415.4038988493783,416.25933916263614,61371100,-0.002860858181396919,-0.0028649582578559405,0.0048572063648424655,0.00669855487450369,-0.011654760140945797,-0.4602269993821755,418.43300170898436,415.4944543457031,-0.005576647538817947,0.0014563226724494142,0.01981392299280138,-0.013752170725341961,SPY,-0.38867435566453706,0,417.378042464584,397.30223104214923,438.28439946378927,-1.2784941247402344,0,0
2021-09-28,407.7143859863281,413.655449110857,406.98115550934745,413.32642918282806,130436300,-0.020151817965125884,-0.020357635609232254,0.01637002232669156,0.007868091617979387,1.125370084616375,1.6370949472383394,417.63087310791013,415.6844775390625,-0.02374462177038268,-0.019173416337119397,0.0002075283219635793,-0.037857955411291666,SPY,-0.4943646494983361,0,417.45639546901776,396.1344990460468,437.3089428262662,-9.742009482689639,0,0
2021-09-29,408.400634765625,410.8353363854079,407.8366046893127,409.0962556033454,82329200,0.0016831605724108023,0.0016817456451319191,0.00734262251530567,0.00790863165968944,-0.36881680943111694,0.06695649213367263,416.8944488525391,415.7740924072266,-0.020374015797745622,-0.017734288346133206,-0.007787871312950223,-0.03480848851017604,SPY,-0.4125727592151695,0,417.3787026730683,396.2811435740743,436.28008059630173,-8.97806790744329,0,0
2021-09-30,403.4090576171875,410.5815436666277,403.0706280661324,409.8765131803405,140506000,-0.012222256097378703,-0.01229756210471591,0.0186186092222618,0.008223739934287587,0.7066362845746101,1.6950724722949149,415.89720458984374,415.6984704589844,-0.03002700387219963,-0.029563286168043393,-0.03168015320935191,-0.047111608595503784,SPY,-0.4569795696207665,0,417.40162733180097,398.021253004917,436.73727883569563,-13.992569714613467,0,0
2021-10-01,408.20318603515625,409.8858665977476,401.61352150069314,405.1386734490561,129240100,0.011884037622472254,0.011813976970071317,0.020265263427762744,0.008750145604816075,-0.08018091754088796,1.2258668473066188,415.0745391845703,415.7016778564453,-0.016554504072721726,-0.018038156256560807,-0.021783666349297293,-0.038744981726383854,SPY,-0.43954773808039976,0,417.5206635331549,397.72169599140443,436.86143570477157,-9.317477497998652,0,0
2021-10-04,402.9389953613281,407.9399892875987,400.79567536580527,407.037558391636,128570000,-0.012896005846889103,-0.012979881215441915,0.017730510087232632,0.009072663203909915,-0.0051849232552435565,1.09561660042636,413.9938171386719,415.5156439208984,-0.026702866853784014,-0.030267569328784407,-0.031628376024496196,-0.050911002175352715,SPY,-0.4332676381641612,0,417.67006784506736,398.92704801856377,436.7454021433283,-14.73107248373924,0,0
2021-10-05,407.131591796875,409.3782739253751,403.6440491846088,404.4430607487151,90682500,0.010405040176831859,0.010351280340229958,0.014084450473269124,0.00951873086780428,-0.29468382982033137,-0.14695877961149426,413.1986282348633,415.3932202148437,-0.014683099176553345,-0.019888693449776965,-0.0014294177725499013,-0.037594440580570376,SPY,-0.40950831683229605,0,417.87070201902134,398.13853825750783,438.5737286515833,-10.739110222146337,0,0
2021-10-06,408.8236083984375,409.0304184562949,401.9049240769528,403.53117578451554,113032200,0.004155945241426151,0.00414733315366593,0.017429263459750207,0.009613510020712004,0.24646100405260118,0.5074042666422923,412.51380462646483,415.34230712890627,-0.008945630877417158,-0.01569476217226678,0.0010356830935271955,-0.032416144931166624,SPY,-0.39934274964828004,0,417.90377214820217,396.9481696118369,437.35729625135,-9.080163749764665,0,0
2021-10-07,412.3582153320313,415.19712763222657,411.9258046861997,412.1044146962141,72437500,0.008645799462121628,0.008608638574725899,0.007933206674184512,0.009855453685659968,-0.35914279293864937,-0.9181539462335654,412.0961349487305,415.3654595947266,0.0006359690399266486,-0.00723999599203424,0.02218382940557584,-0.019855391147375556,SPY,-0.4036383494814225,0,418.02659667106536,399.3828523984898,438.0638769730466,-5.668381339034056,0,0
2021-10-08,411.6061706542969,413.51448064643256,410.976359506261,413.1290605510576,74557400,-0.0018237654781022572,-0.0018254305631528864,0.006166382627687276,0.00972348434341581,0.029265228645384056,-0.8047021322344834,411.80672454833984,415.3394616699219,-0.00048700975988901505,-0.008988529528629116,0.008336496959255868,-0.013867479543844485,SPY,-0.38163963714084786,0,418.23568093097964,396.56618529640076,438.1462802903073,-6.629510276682765,0,0
2021-10-11,408.6262817382813,413.8623151629453,408.560472006221,410.9481833441066,65233300,-0.007239660453288832,-0.007265993969146327,0.012974797250363998,0.009799683605991524,-0.12505935024558257,-1.0652353325396975,411.31490631103514,415.2939721679688,-0.006536657270380344,-0.01605535085154251,0.014114509745707826,-0.02350595645449316,SPY,-0.39703197911930205,0,418.6105980367439,399.13880869466306,438.05957735932793,-9.984316298462602,0,0
2021-10-12,407.6203918457031,409.951702812476,406.8307612007708,409.5474922480039,71181200,-0.002461637778899517,-0.002464672590604539,0.007656490386983895,0.00975450887063564,0.09117889176233618,-0.8467506647054782,410.8857025146484,415.24560546875,-0.007947004845779171,-0.01836314104863109,0.0012005947430187014,-0.02062466069539448,SPY,-0.38937606361097515,0,418.87743362157613,399.14021675319987,438.4387673732334,-11.257041775873006,0,0
2021-10-13,409.08685302734375,409.9046837425177,405.6651202312037,408.64503280690064,72974000,0.0035976148666176933,0.003591158929603528,0.010363480224163193,0.009570881097760598,0.025186425629239118,-0.7723026591646822,410.3560043334961,415.1598516845703,-0.0030928054975428794,-0.014628097183734147,0.0006439076009761013,-0.0252429065202473,SPY,-0.3796925619607041,0,418.9755114771164,400.0904105584604,439.72560604836656,-9.888658449772663,0,0
2021-10-14,415.9679565429688,416.1183664782615,412.2829848477017,412.7530051375808,70236800,0.016820642034089284,0.016680741664709703,0.00922037760416681,0.01038555950160071,-0.03750924986981663,-0.8419765442888321,410.20362396240233,415.25238708496096,0.01405236873552051,0.001723215760494696,0.008753896677021311,-0.007273255897794373,SPY,-0.40745584481338354,0,419.1642008580511,399.1745235412784,439.3384644624167,-3.1962443150823105,0,0
2021-10-15,419.1358337402344,419.50246328838506,417.46256287521214,418.0829930190192,66260200,0.007615676033301266,0.007586823169363214,0.004866919621186992,0.010280969181135993,-0.05661704405667689,-0.8804457252635565,410.4137222290039,415.35618103027343,0.02125199777400155,0.009099786839780917,0.01829336784229496,0.010126831410873116,SPY,-0.3812826635976155,0,419.4420252851033,398.6925823231025,439.3307661281943,-0.3061915448689092,0,0
2021-10-18,420.376708984375,420.7151097906234,416.6917376412568,417.3497774593076,62213200,0.0029605563262569135,0.0029561825098698698,0.00957087313207007,0.00945338052747097,-0.061077388839756,-0.9866088994656851,411.03179931640625,415.4711120605469,0.022735247451682383,0.011807311703330213,0.02875592631024082,0.030296770171013954,SPY,-0.3730619987792352,0,420.05894339647284,399.46108803231306,440.25806047646864,0.3177655879021586,0,0
2021-10-19,423.6199035644531,423.6856846027925,421.3919832772857,422.00303260856737,46996800,0.0077149720970832725,0.007685363886693616,0.005414526810961811,0.009531772795865841,-0.24458475050310868,-1.3962584334107524,411.8313049316406,415.6576531982422,0.028624824027812308,0.01915578915712503,0.03925100912224799,0.03922704534246768,SPY,-0.4069406451719711,0,420.4236508185603,401.60386972026134,440.5715272700193,3.1962527458928207,0,0
2021-10-20,425.2837524414063,425.5845723051379,423.9677013972816,424.0805016742407,49571600,0.003927692875035138,0.003919999627271456,0.003801863811101213,0.009368922764270458,0.054786708882306856,-1.1736182224335017,412.5151840209961,415.86716491699224,0.030952965890730214,0.022643258037199535,0.03959281334562936,0.03322977827413842,SPY,-0.39446341946328123,0,420.6302452848324,400.61750198689595,439.7549115522268,4.65350715657388,0,0
2021-10-21,426.39300537109375,426.6186059313377,424.2497139854905,424.6821246218787,41305400,0.002608265477624272,0.002604869856396222,0.005555653859250238,0.009044910374609277,-0.16675273745451025,-1.3316750325647728,413.00447235107424,416.0782446289063,0.03241740445037746,0.024790435153337613,0.025062144004469822,0.02348919003535599,SPY,-0.3842874884604788,0,420.7244569812907,401.2462916095464,440.1152589627318,5.66854838980305,0,0
2021-10-22,425.9511413574219,427.40822132656245,424.0052506620859,425.9605509423853,58845100,-0.0010362834476783656,-0.001036820760608069,0.007989110332306973,0.009057830777583053,0.42463455141458506,-0.7431683400734818,413.4373611450195,416.2555621337891,0.03026765693778934,0.02329237157560551,0.01626037925788837,0.020747456334414105,SPY,-0.384849093561825,0,420.91972396860865,400.9298807212303,441.4850205861769,5.0314173888132245,0,0
